                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                          runtime_minutes 
                                     423                  1.2219417185881502E+010                  9.9907045461391941E-001                 -1.1886961490980541E+001                  5.8462545482884050E+000                                     1281                  0.0000000000000000E+000                  9.9999999404524997E-001                  2.5433957855909983E-001                  2.5361668367228862E-001                  2.5325210174576734E-001                  9.9999999404524997E-001                  2.5433957855909983E-001                  2.5361668367228862E-001                  2.5325210174576734E-001                  3.6376496492322555E+032                  3.6581752985271102E+032                  3.7237096117924013E+032                  3.7729044305551546E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8391855057412609E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8919607178044358E-001                 -2.2759745167336206E+001                 -9.8999999999999986E+001                  8.8919607178044358E-001                  3.6793263901917754E+000                  7.7698324621995578E+000                  8.9041165438306458E-001                  6.0981188326060864E-001                  3.2178617027166236E+000                  1.6514358291769568E+003                  5.0425831807312895E-006                  6.5992248985917240E-002                  7.4554938561228044E+000                  4.9181394156949425E+000                  2.0724472272719005E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414335E-001                  5.4657020962378496E-005                  3.9336122679891400E-003                  3.0532987088523079E-003                  9.3376444996378424E-003                  5.4300929286358557E-001                  4.3499520342865250E-001                 -7.7028546682950172E-001                  8.7957766589582065E-001                 -2.2759745167336206E+001                  2.0112797088030222E-010                                        0                                        0                  2.5136666666666665E+000 
                                     426                  1.2221500001463428E+010                  9.9906772259591381E-001                 -1.1879762884733422E+001                  5.8395454634441499E+000                                     1285                  0.0000000000000000E+000                  9.9999999404524997E-001                  2.5393254429161133E-001                  2.5382156405443190E-001                  2.5320188063278265E-001                  9.9999999404524997E-001                  2.5393254429161133E-001                  2.5382156405443190E-001                  2.5320188063278265E-001                  3.6453195673206480E+032                  3.6652692113937037E+032                  3.7308634592291697E+032                  3.7793944682944889E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8429489410861424E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9383854823101649E-001                 -2.2723740342530881E+001                 -9.8999999999999986E+001                  8.9383854823101638E-001                  3.6791977117975918E+000                  7.8534286764448646E+000                  8.9505930389997002E-001                  6.1239306480742728E-001                  3.2126981520170861E+000                  1.6319173210575891E+003                  4.9857748950331180E-006                  6.5832852252855706E-002                  7.4560002278392767E+000                  4.9206862960116569E+000                  2.0728503162267195E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378482E-005                  3.9336122679891400E-003                  3.0532987088452315E-003                  9.3376444996378406E-003                  5.4284310964646498E-001                  4.3515917811567228E-001                 -7.7170025760221705E-001                  8.8435482793938647E-001                 -2.2723740342530881E+001                  2.0567064519646721E-010                                        0                                        0                  2.5324333333333331E+000 
                                     429                  1.2223545564452393E+010                  9.9906499614342736E-001                 -1.1872974470459603E+001                  5.8313916136336594E+000                                     1285                  0.0000000000000000E+000                  9.9999999381087501E-001                  2.5342922296380366E-001                  2.5280131969723185E-001                  2.5240970283946940E-001                  9.9999999381087501E-001                  2.5342922296380366E-001                  2.5280131969723185E-001                  2.5240970283946940E-001                  3.6525289148212023E+032                  3.6726159359376933E+032                  3.7379302845370712E+032                  3.7862991555397301E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8463934412323380E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9824078640182192E-001                 -2.2687926144678904E+001                 -9.8999999999999986E+001                  8.9824078640182148E-001                  3.6790828787416716E+000                  7.9331825290930142E+000                  8.9944744678156707E-001                  6.1481680236006675E-001                  3.2078494917219955E+000                  1.6137991846974526E+003                  4.9325865756364259E-006                  6.5677846505955290E-002                  7.4565048240472711E+000                  4.9231986207973693E+000                  2.0732480344684021E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378448E-005                  3.9336122679891400E-003                  3.0499721866428780E-003                  9.3376435377464338E-003                  5.4267822978338365E-001                  4.3532185118600414E-001                 -7.7323211863944197E-001                  8.8888716422255920E-001                 -2.2687926144678904E+001                  2.1066784393478875E-010                                        0                                        0                  2.5570499999999998E+000 
                                     432                  1.2225562601403484E+010                  9.9906226411434940E-001                 -1.1865873206157142E+001                  5.8261294563932653E+000                                     1292                  0.0000000000000000E+000                  9.9999999381087501E-001                  2.5308008038827745E-001                  2.5303172246761552E-001                  2.5236089638511500E-001                  9.9999999381087501E-001                  2.5308008038827745E-001                  2.5303172246761552E-001                  2.5236089638511500E-001                  3.6597088932432173E+032                  3.6796553694897397E+032                  3.7449582419109742E+032                  3.7925930997885085E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8501249830573499E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0274734224589293E-001                 -2.2652199832727813E+001                 -9.8999999999999986E+001                  9.0274734224589293E-001                  3.6789351848059235E+000                  8.0163928894125558E+000                  9.0397899414223959E-001                  6.1737796391189870E-001                  3.2027259810011297E+000                  1.5948725415914369E+003                  4.8777852117210418E-006                  6.5524985733655935E-002                  7.4570089820995165E+000                  4.9256859679208933E+000                  2.0736418881635853E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378401E-005                  3.9336122679891400E-003                  3.0499721866362843E-003                  9.3376435377464286E-003                  5.4251392133085685E-001                  4.3548394619557218E-001                 -7.7452446711802636E-001                  8.9351911146257990E-001                 -2.2652199832727813E+001                  2.1473319458029182E-010                                        0                                        0                  2.5839166666666666E+000 
                                     435                  1.2227553554685843E+010                  9.9905952449604585E-001                 -1.1859117762378073E+001                  5.8190556796831201E+000                                     1283                  0.0000000000000000E+000                  9.9999999357650005E-001                  2.5258286621409637E-001                  2.5198595013602354E-001                  2.5158519232397197E-001                  9.9999999357650005E-001                  2.5258286621409637E-001                  2.5198595013602354E-001                  2.5158519232397197E-001                  3.6670828365221732E+032                  3.6867785461706259E+032                  3.7519768366160520E+032                  3.7993591501504694E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8536013767233786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0709782794552973E-001                 -2.2616466430725172E+001                 -1.4750469787535078E+001                  9.0709782794552973E-001                  3.6788079138171375E+000                  8.0971466124569478E+000                  9.0833200297934980E-001                  6.1980901030802649E-001                  3.1978626972893633E+000                  1.5771125848772015E+003                  4.8253975242217722E-006                  6.5367570658014448E-002                  7.4575141182064577E+000                  4.9281526813491547E+000                  2.0740325712152181E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414335E-001                  5.4657020962378360E-005                  3.9336122679891400E-003                  3.0466529058699628E-003                  9.3376425409170752E-003                  5.4235010145113371E-001                  4.3564554360794461E-001                 -7.7603963500695194E-001                  8.9799470391494562E-001                 -2.2616466430725172E+001                  2.1909258032657409E-010                                        0                                        0                  2.6087833333333332E+000 
                                     438                  1.2229509907823437E+010                  9.9905678922117391E-001                 -1.1852120646682193E+001                  5.8125981315418542E+000                                     1298                  0.0000000000000000E+000                  9.9999999357650005E-001                  2.5155118326326603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999357650005E-001                  2.5155118326326603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6740572584212354E+032                  3.6940509613770271E+032                  3.7586877551702842E+032                  3.8058414090963249E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8573648120682923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1133903253866899E-001                 -2.2580934048632244E+001                 -9.8999999999999986E+001                  9.1133903253866833E-001                  3.6786935036122790E+000                  8.1777365446592860E+000                  9.1263311513935863E-001                  6.2218838679774791E-001                  3.1931027552752531E+000                  1.5599215409173182E+003                  4.7751292508692060E-006                  6.5220200737143547E-002                  7.4580171627257483E+000                  4.9305869425802662E+000                  2.0744182010243165E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378326E-005                  3.9336122679891400E-003                  3.0452794629210458E-003                  9.3376421118985860E-003                  5.4218746847517174E-001                  4.3580595530955479E-001                 -7.7738103592891483E-001                  9.0235338623871297E-001                 -2.2580934048632244E+001                  2.1746443998497809E-010                                        0                                        0                  2.6335333333333333E+000 
                                     441                  1.2231441751374998E+010                  9.9905404653900143E-001                 -1.1845482040160844E+001                  5.8071039603579395E+000                                     1286                  0.0000000000000000E+000                  9.9999999357650005E-001                  2.5176255736620501E-001                  2.5127266805250903E-001                  2.5100046525950670E-001                  9.9999999357650005E-001                  2.5176255736620501E-001                  2.5127266805250903E-001                  2.5100046525950670E-001                  3.6816739486968858E+032                  3.7007962526360900E+032                  3.7656648888747452E+032                  3.8128508216728247E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8607774186945417E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1587726252523405E-001                 -2.2545607360061016E+001                 -9.8999999999999986E+001                  9.1587726252523383E-001                  3.6785649225956436E+000                  8.2626772242797610E+000                  9.1712078767691285E-001                  6.2468938509979488E-001                  3.1880995664132401E+000                  1.5420539439286772E+003                  4.7229031535235723E-006                  6.5066286002451748E-002                  7.4585176718156543E+000                  4.9329966062313204E+000                  2.0747999914203351E+001                  1.3400521706976014E+000                  4.9999263511642417E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378279E-005                  3.9336122679891400E-003                  3.0433408475830123E-003                  9.3376415063388049E-003                  5.4202523582070128E-001                  4.3596595824761575E-001                 -7.7886778481409236E-001                  9.0701668519243572E-001                 -2.2545607360061016E+001                  2.2788493802084783E-010                                        0                                        0                  2.6545166666666664E+000 
                                     444                  1.2233342223415327E+010                  9.9905130493823735E-001                 -1.1838564986680362E+001                  5.7995856190920341E+000                                     1305                  0.0000000000000000E+000                  9.9999999334212497E-001                  2.5144423706595448E-001                  2.5138821458671712E-001                  2.5078582597716575E-001                  9.9999999334212497E-001                  2.5144423706595448E-001                  2.5138821458671712E-001                  2.5078582597716575E-001                  3.6885404351682060E+032                  3.7076762128434623E+032                  3.7726762183037007E+032                  3.8190997758532704E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8645089605195508E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2028750215073396E-001                 -2.2510601847740496E+001                 -9.8999999999999986E+001                  9.2028750215073341E-001                  3.6784354126092706E+000                  8.3473856150062957E+000                  9.2155047658990763E-001                  6.2716324952903890E-001                  3.1831506457636563E+000                  1.5245815008225570E+003                  4.6721811054242766E-006                  6.4919600339367819E-002                  7.4590256019174541E+000                  4.9353920716117958E+000                  2.0751796979507649E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378245E-005                  3.9336122679891400E-003                  3.0433408475777912E-003                  9.3376415063388049E-003                  5.4186398651456813E-001                  4.3612497641538256E-001                 -7.8020133152923821E-001                  9.1154451912031709E-001                 -2.2510601847740496E+001                  2.3250832385720590E-010                                        0                                        0                  2.6725166666666667E+000 
                                     447                  1.2235211772353584E+010                  9.9904856640372686E-001                 -1.1832053574036678E+001                  5.7921792632492126E+000                                     1299                  0.0000000000000000E+000                  9.9999999334212497E-001                  2.5101411827795916E-001                  2.5035518792779876E-001                  2.5001032372075271E-001                  9.9999999334212497E-001                  2.5101411827795916E-001                  2.5035518792779876E-001                  2.5001032372075271E-001                  3.6954193335962728E+032                  3.7147475556739645E+032                  3.7794177071942982E+032                  3.8254090518985819E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8678896736259690E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2448372653740052E-001                 -2.2475542413110034E+001                 -9.8999999999999986E+001                  9.2448372653740030E-001                  3.6783233233934669E+000                  8.4284806927702842E+000                  9.2574929630773473E-001                  6.2948683781956061E-001                  3.1785022787211714E+000                  1.5083505247585999E+003                  4.6243043631131405E-006                  6.4771876482180399E-002                  7.4595208871855494E+000                  4.9377468638905135E+000                  2.0755529206767179E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378204E-005                  3.9336122679891400E-003                  3.0400359844933145E-003                  9.3376404326970443E-003                  5.4170381247310595E-001                  4.3628291912505907E-001                 -7.8160789649772733E-001                  9.1585393230957468E-001                 -2.2475542413110034E+001                  2.3749214690973537E-010                                        0                                        0                  2.6911000000000000E+000 
                                     450                  1.2237055674228889E+010                  9.9904582339346548E-001                 -1.1825224347208339E+001                  5.7872179523782776E+000                                     1290                  0.0000000000000000E+000                  9.9999999287337504E-001                  2.5071600070526662E-001                  2.5056006663656327E-001                  2.5006627029289635E-001                  9.9999999287337504E-001                  2.5071600070526662E-001                  2.5056006663656327E-001                  2.5006627029289635E-001                  3.7025362507943349E+032                  3.7214674483976008E+032                  3.7862194252777515E+032                  3.8319965838183351E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8715255348913720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2886468036314140E-001                 -2.2440706261044603E+001                 -9.8999999999999986E+001                  9.2886468036314118E-001                  3.6781678074412234E+000                  8.5135703582526308E+000                  9.3011172949765908E-001                  6.3197908631901012E-001                  3.1735165893119177E+000                  1.4911337131412490E+003                  4.5741233976251358E-006                  6.4622627636183094E-002                  7.4600125890249958E+000                  4.9400757055721103E+000                  2.0759220753432178E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414335E-001                  5.4657020962378164E-005                  3.9336122679891400E-003                  3.0400359844877964E-003                  9.3376404326970357E-003                  5.4154421582159717E-001                  4.3644027856256001E-001                 -7.8306214392174034E-001                  9.2035119733075532E-001                 -2.2440706261044603E+001                  2.4353719078663456E-010                                        0                                        0                  2.7092833333333330E+000 
                                     453                  1.2238876281372477E+010                  9.9904307289307748E-001                 -1.1818757599114887E+001                  5.7815297566694523E+000                                     1302                  0.0000000000000000E+000                  9.9999999287337504E-001                  2.5033459965915500E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999287337504E-001                  2.5033459965915500E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7093803403561876E+032                  3.7281727197490450E+032                  3.7926727722203399E+032                  3.8382524134654482E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8750338220772994E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3299582087864896E-001                 -2.2405780144872725E+001                 -1.4449439791871097E+001                  9.3299582087864918E-001                  3.6780558999576232E+000                  8.5955701010359125E+000                  9.3427468655222579E-001                  6.3428437981349228E-001                  3.1689048066532881E+000                  1.4753831074554791E+003                  4.5278532529017578E-006                  6.4480083836542051E-002                  7.4605078504321165E+000                  4.9423882916144128E+000                  2.0762887684090138E+001                  1.3400521706976016E+000                  4.9999263511642417E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378123E-005                  3.9336122679891400E-003                  3.0367382964555448E-003                  9.3376393190787912E-003                  5.4138509668931589E-001                  4.3659715161637275E-001                 -7.8445707915642882E-001                  9.2459102770853618E-001                 -2.2405780144872725E+001                  2.4610015621394755E-010                                        0                                        0                  2.7339500000000001E+000 
                                     456                  1.2240671238080942E+010                  9.9904032009447885E-001                 -1.1812031691093123E+001                  5.7745200142319968E+000                                     1301                  0.0000000000000000E+000                  9.9999999287337504E-001                  2.5003548858089403E-001                  2.4969362895204605E-001                  2.4940139786420323E-001                  9.9999999287337504E-001                  2.5003548858089403E-001                  2.4969362895204605E-001                  2.4940139786420323E-001                  3.7164830022892866E+032                  3.7350834377429176E+032                  3.7995201437555584E+032                  3.8446350855058798E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8786058963029989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3729823245568000E-001                 -2.2371053832913717E+001                 -1.4148409796207115E+001                  9.3729823245568034E-001                  3.6779266238874380E+000                  8.6814602506927532E+000                  9.3859278110731748E-001                  6.3670197923141025E-001                  3.1640684111454358E+000                  1.4590440744208208E+003                  4.4801380059558134E-006                  6.4335301799446507E-002                  7.4610018065923427E+000                  4.9446756549107258E+000                  2.0766515358860566E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378089E-005                  3.9336122679891400E-003                  3.0367382924398429E-003                  9.3376393190774346E-003                  5.4122666017456877E-001                  4.3675333808363770E-001                 -7.8569143422044141E-001                  9.2900093444839626E-001                 -2.2371053832913717E+001                  2.5141955223151720E-010                                        0                                        0                  2.7498166666666668E+000 
                                     459                  1.2242442877093760E+010                  9.9903756065126847E-001                 -1.1805297248301029E+001                  5.7692832295944578E+000                                     1308                  0.0000000000000000E+000                  9.9999999287337504E-001                  2.4977070379545363E-001                  2.4975174791663657E-001                  2.4915433992226702E-001                  9.9999999287337504E-001                  2.4977070379545363E-001                  2.4975174791663657E-001                  2.4915433992226702E-001                  3.7233568359619643E+032                  3.7419214466819529E+032                  3.8060028126435054E+032                  3.8513975978375401E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8819228223696677E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4165630915892040E-001                 -2.2336543400314948E+001                 -9.8999999999999986E+001                  9.4165630915892040E-001                  3.6777947722988045E+000                  8.7687486194693953E+000                  9.4293761999816617E-001                  6.3913810185410147E-001                  3.1591949663362415E+000                  1.4427629007769840E+003                  4.4330238918825424E-006                  6.4196379712579812E-002                  7.4614936107257419E+000                  4.9469394253597265E+000                  2.0770106185876589E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378042E-005                  3.9336122679891400E-003                  3.0367382924366883E-003                  9.3376393190774416E-003                  5.4106869820873749E-001                  4.3690904214810278E-001                 -7.8719003309271562E-001                  9.3347120722365196E-001                 -2.2336543400314948E+001                  2.5669083669244045E-010                                        0                                        0                  2.7672333333333330E+000 
                                     462                  1.2244186775966150E+010                  9.9903480366138686E-001                 -1.1799005377931842E+001                  5.7617556860076338E+000                                     1312                  0.0000000000000000E+000                  9.9999999263899997E-001                  2.4939820552240632E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999263899997E-001                  2.4939820552240632E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7301852676240033E+032                  3.7485395892894370E+032                  3.8128573088739721E+032                  3.8572771116076004E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8851759613966124E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4568258723198717E-001                 -2.2301964216838488E+001                 -1.4051499783199059E+001                  9.4568258723198761E-001                  3.6776832520592584E+000                  8.8506740520177036E+000                  9.4697634707345779E-001                  6.4138050587083772E-001                  3.1547089598021407E+000                  1.4279367134072220E+003                  4.3890321962532757E-006                  6.4053285019768272E-002                  7.4619876546131882E+000                  4.9491832578756982E+000                  2.0773666447627644E+001                  1.3400521706976016E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962378001E-005                  3.9336122679891400E-003                  3.0334477433209637E-003                  9.3376381650837198E-003                  5.4091174948303611E-001                  4.3706373240168933E-001                 -7.8847403571512031E-001                  9.3759788989422532E-001                 -2.2301964216838488E+001                  2.6173934915082989E-010                                        0                                        0                  2.7848666666666668E+000 
                                     465                  1.2245908571171293E+010                  9.9903204055918904E-001                 -1.1792363076038992E+001                  5.7568204959078164E+000                                     1305                  0.0000000000000000E+000                  9.9999999263899997E-001                  2.4915439723636332E-001                  2.4890444599782047E-001                  2.4854736941508640E-001                  9.9999999263899997E-001                  2.4915439723636332E-001                  2.4890444599782047E-001                  2.4854736941508640E-001                  3.7369951781070347E+032                  3.7551480055394649E+032                  3.8192849841421601E+032                  3.8633926559864992E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8888118696565240E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4998922142320397E-001                 -2.2267684189860823E+001                 -1.4273348532815415E+001                  9.4998922142320419E-001                  3.6775505291965640E+000                  8.9385568667718474E+000                  9.5126740745486593E-001                  6.4379148178693180E-001                  3.1498858068088991E+000                  1.4121661814763418E+003                  4.3429289055643413E-006                  6.3910222475628956E-002                  7.4624777440460761E+000                  4.9514025191531967E+000                  2.0777188070363664E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962377954E-005                  3.9336122679891400E-003                  3.0334477433156789E-003                  9.3376381650837198E-003                  5.4075523882658150E-001                  4.3721797734918522E-001                 -7.8995631832859525E-001                  9.4201256297672209E-001                 -2.2267684189860823E+001                  2.6732043806100681E-010                                        0                                        0                  2.8035500000000000E+000 
                                     468                  1.2247607712256233E+010                  9.9902927170929268E-001                 -1.1785733609946327E+001                  5.7514288833367582E+000                                     1322                  0.0000000000000000E+000                  9.9999999232650005E-001                  2.4832866326748093E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999232650005E-001                  2.4832866326748093E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7436204623223105E+032                  3.7618512525741463E+032                  3.8257378953179308E+032                  3.8697835779217033E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8919572114138283E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5390226003881795E-001                 -2.2233281070058268E+001                 -9.8999999999999986E+001                  9.5390226003881784E-001                  3.6774359194978925E+000                  9.0213518301902980E+000                  9.5527162051341086E-001                  6.4602280771354637E-001                  3.1454219512926755E+000                  1.3977257021668877E+003                  4.3005959686553483E-006                  6.3776667048622213E-002                  7.4629715478686069E+000                  4.9536089454724204E+000                  2.0780690364981684E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962377920E-005                  3.9336122679891400E-003                  3.0325400294870190E-003                  9.3376378346019581E-003                  5.4059929531725937E-001                  4.3737164788167465E-001                 -7.9115516404848696E-001                  9.4601979306903650E-001                 -2.2233281070058268E+001                  2.6307487622665653E-010                                        0                                        0                  2.8213833333333329E+000 
                                     471                  1.2249281879071096E+010                  9.9902650432238649E-001                 -1.1779525607595808E+001                  5.7446089735924462E+000                                     1309                  0.0000000000000000E+000                  9.9999999232650005E-001                  2.4856652520661010E-001                  2.4801232693426900E-001                  2.4779118961370911E-001                  9.9999999232650005E-001                  2.4856652520661010E-001                  2.4801232693426900E-001                  2.4779118961370911E-001                  3.7503420993253755E+032                  3.7684458758596707E+032                  3.8324041203075647E+032                  3.8759744989158131E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8953908167063585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5815911862226044E-001                 -2.2199204146319051E+001                 -1.4273348532815415E+001                  9.5815911862226066E-001                  3.6772910436515840E+000                  9.1089616938186886E+000                  9.5946887572774220E-001                  6.4841118701333067E-001                  3.1406439896627640E+000                  1.3824326733396617E+003                  4.2557695860647933E-006                  6.3634434056600853E-002                  7.4634601007412824E+000                  4.9557866559869774E+000                  2.0784147373429558E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414358E-001                  5.4657020962377879E-005                  3.9336122679891400E-003                  3.0301643139008156E-003                  9.3376369696480110E-003                  5.4044418338060463E-001                  4.3752448569401492E-001                 -7.9256337134510912E-001                  9.5037972562533080E-001                 -2.2199204146319051E+001                  2.7738145489920147E-010                                        0                                        0                  2.8417666666666666E+000 
